contrast	Subtype	estimate	SE	df	z.ratio	p.value
Planum Polare - Superior Occipital Gyrus	H	-0.06093112418319328	0.017679042642083437	Inf	-3.446517179507899	0.7043003251935227
Planum Polare - Medial Frontal Cortex	H	-0.02523686403780212	0.017679042642083444	Inf	-1.4275017346090864	1
Planum Polare - Occipital Pole	H	-0.07585154874622774	0.017679042642083448	Inf	-4.29047829579129	0.03752122924993173
Planum Polare - Posterior Insula	H	-0.03118826826932966	0.01767904264208344	Inf	-1.7641378495851732	1
Planum Polare - (Cerebellar Vermal Lobules I-V)	H	-0.11841974553607676	0.01767904264208344	Inf	-6.698312116414535	4.522522922822958e-8
(Cerebellar Vermal Lobules VIII-X) - Parahippocampus Gyrus	H	0.13943968107789845	0.01767904264208344	Inf	7.887286879775621	6.66799948589869e-12
(Cerebellar Vermal Lobules VIII-X) - Superior Frontal Gyrus Medial Segment	H	0.03769692728383474	0.017679042642083437	Inf	2.1322946070677182	1
(Cerebellar Vermal Lobules VIII-X) - Middle Frontal Gyrus	H	0.010255790005155904	0.01767904264208344	Inf	0.5801100326972953	1
(Cerebellar Vermal Lobules VIII-X) - Anterior Cingulate Gyrus	H	0.02222745047826452	0.017679042642083448	Inf	1.2572768179965796	1
(Cerebellar Vermal Lobules VIII-X) - Precentral Gyrus	H	-0.01155103529751722	0.017679042642083437	Inf	-0.6533744802459481	1
(Cerebellar Vermal Lobules VIII-X) - Orbital Part of the Inferior Frontal Gyrus	H	0.018249597674536308	0.017679042642083444	Inf	1.0322729597978741	1
(Cerebellar Vermal Lobules VIII-X) - Temporal Pole	H	0.13180448782823068	0.017679042642083444	Inf	7.4554086721009085	1.9218127089715153e-10
(Cerebellar Vermal Lobules VIII-X) - Ventral DC	H	0.07541627889210295	0.017679042642083444	Inf	4.265857626961144	0.04181560727225331
(Cerebellar Vermal Lobules VIII-X) - Inferior Temporal Gyrus	H	0.14133137596928627	0.01767904264208344	Inf	7.994288991240911	2.857714065385153e-12
(Cerebellar Vermal Lobules VIII-X) - Opercular Part of the Inferior Frontal Gyrus	H	-0.0015822183661429179	0.01767904264208344	Inf	-0.08949683521756903	1
(Cerebellar Vermal Lobules VIII-X) - Transverse Temporal Gyrus	H	0.0018067737141656895	0.017679042642083444	Inf	0.10219861735413317	1
(Cerebellar Vermal Lobules VIII-X) - Planum Temporale	H	0.050196211247736044	0.01767904264208344	Inf	2.839305966050915	0.999939924992263
(Cerebellar Vermal Lobules VIII-X) - Precuneus	H	0.044679538251313995	0.017679042642083437	Inf	2.5272600533785807	0.9999999999830536
(Cerebellar Vermal Lobules VIII-X) - Brainstem	H	-0.017704792678957665	0.01767904264208344	Inf	-1.0014565289193278	1
(Cerebellar Vermal Lobules VIII-X) - Superior Parietal Lobule	H	0.041782310327234506	0.017679042642083444	Inf	2.363380821751926	1
(Cerebellar Vermal Lobules VIII-X) - Hippocampus	H	0.13613482789909298	0.01767904264208344	Inf	7.700350672554843	2.905342633141572e-11
(Cerebellar Vermal Lobules VIII-X) - Occipital Fusiform Gyrus	H	0.09463883171078946	0.01767904264208344	Inf	5.353164966382844	1.85372999215061e-4
(Cerebellar Vermal Lobules VIII-X) - Supramarginal Gyrus	H	0.07630092539007513	0.017679042642083448	Inf	4.315896903175475	0.033521636718787495
(Cerebellar Vermal Lobules VIII-X) - Gyrus Rectus	H	0.04969819308950379	0.017679042642083444	Inf	2.8111359928054873	0.99997546543159
(Cerebellar Vermal Lobules VIII-X) - Middle Temporal Gyrus	H	0.1331990004391199	0.017679042642083444	Inf	7.53428809103334	1.0525913474168647e-10
(Cerebellar Vermal Lobules VIII-X) - Posterior Orbital Gyrus	H	0.04744921396805607	0.01767904264208344	Inf	2.6839244029598808	0.9999998426579725
(Cerebellar Vermal Lobules VIII-X) - Amygdala	H	0.15666939407492242	0.017679042642083444	Inf	8.86187093083787	0
(Cerebellar Vermal Lobules VIII-X) - Postcentral Gyrus Medial Segment	H	-0.023974660256778885	0.017679042642083437	Inf	-1.3561062520268643	1
(Cerebellar Vermal Lobules VIII-X) - Anterior Insula	H	0.049005637412268425	0.017679042642083434	Inf	2.771962170373114	0.9999937645322063
(Cerebellar Vermal Lobules VIII-X) - Optic Chiasm	H	-0.01744118676232828	0.017679042642083434	Inf	-0.9865458846063894	1
(Cerebellar Vermal Lobules VIII-X) - Superior Frontal Gyrus	H	0.014445412457658874	0.017679042642083444	Inf	0.8170924608368108	1
(Cerebellar Vermal Lobules VIII-X) - Caudate	H	-0.005946690697075402	0.01767904264208344	Inf	-0.3363694979116016	1
(Cerebellar Vermal Lobules VIII-X) - Lingual Gyrus	H	0.06795749064928654	0.017679042642083448	Inf	3.843957618356525	0.22871870310684606
(Cerebellar Vermal Lobules VIII-X) - Precentral Gyrus Medial Segment	H	-0.040740602280755794	0.017679042642083448	Inf	-2.3044574927251027	1
(Cerebellar Vermal Lobules VIII-X) - Lateral Orbital Gyrus	H	0.01159475166849197	0.01767904264208344	Inf	0.6558472595621021	1
(Cerebellar Vermal Lobules VIII-X) - Basal Forebrain	H	0.09372310351177074	0.01767904264208344	Inf	5.3013675802031806	2.465124977739652e-4
(Cerebellar Vermal Lobules VIII-X) - Subcallosal Area	H	0.04758064129430288	0.017679042642083437	Inf	2.6913584778081403	0.9999997775918029
(Cerebellar Vermal Lobules VIII-X) - Posterior Cingulate Gyrus	H	0.07434449225145535	0.017679042642083448	Inf	4.205232927855757	0.054409052541532055
(Cerebellar Vermal Lobules VIII-X) - Angular Gyrus	H	0.09727053584492627	0.017679042642083444	Inf	5.5020250708249385	8.053154477283275e-5
(Cerebellar Vermal Lobules VIII-X) - Frontal Pole	H	0.020878902749092154	0.017679042642083434	Inf	1.1809973634766697	1
(Cerebellar Vermal Lobules VIII-X) - Frontal Operculum	H	0.034043026624683816	0.017679042642083444	Inf	1.9256148262037285	1
(Cerebellar Vermal Lobules VIII-X) - Parietal Operculum	H	0.015210587327523603	0.01767904264208344	Inf	0.8603739260923613	1
(Cerebellar Vermal Lobules VIII-X) - Cuneus	H	0.027295653916755973	0.01767904264208344	Inf	1.5439554318275706	1
(Cerebellar Vermal Lobules VIII-X) - Anterior Orbital Gyrus	H	0.019882500288975313	0.017679042642083437	Inf	1.1246367063817548	1
(Cerebellar Vermal Lobules VIII-X) - Cerebellum White Matter	H	0.05920896207244919	0.01767904264208343	Inf	3.349104545486382	0.8244313979570559
(Cerebellar Vermal Lobules VIII-X) - Superior Temporal Gyrus	H	0.10902923766689157	0.01767904264208344	Inf	6.167146031276425	1.4914932029430616e-6
(Cerebellar Vermal Lobules VIII-X) - Pallidum	H	-0.053025212624156465	0.017679042642083434	Inf	-2.9993260210784563	0.9970078283031856
(Cerebellar Vermal Lobules VIII-X) - Cerebellum Exterior	H	0.043769808221087475	0.01767904264208344	Inf	2.475801948511466	0.9999999999996588
(Cerebellar Vermal Lobules VIII-X) - Superior Occipital Gyrus	H	0.03253099327230864	0.017679042642083434	Inf	1.8400879465538151	1
(Cerebellar Vermal Lobules VIII-X) - Medial Frontal Cortex	H	0.0682252534176998	0.017679042642083434	Inf	3.859103391452628	0.21660873937327418
(Cerebellar Vermal Lobules VIII-X) - Occipital Pole	H	0.017610568709274195	0.01767904264208344	Inf	0.9961268302704215	1
(Cerebellar Vermal Lobules VIII-X) - Posterior Insula	H	0.062273849186172264	0.017679042642083437	Inf	3.52246727647654	0.6003996966353405
(Cerebellar Vermal Lobules VIII-X) - (Cerebellar Vermal Lobules I-V)	H	-0.024957628080574834	0.01767904264208343	Inf	-1.4117069903528239	1
Parahippocampus Gyrus - Superior Frontal Gyrus Medial Segment	H	-0.10174275379406371	0.017679042642083444	Inf	-5.754992272707901	1.858534253607047e-5
Parahippocampus Gyrus - Middle Frontal Gyrus	H	-0.12918389107274256	0.017679042642083444	Inf	-7.307176847078325	5.851169548876101e-10
Parahippocampus Gyrus - Anterior Cingulate Gyrus	H	-0.11721223059963393	0.01767904264208344	Inf	-6.630010061779041	7.199986518102719e-8
Parahippocampus Gyrus - Precentral Gyrus	H	-0.15099071637541567	0.01767904264208344	Inf	-8.540661360021568	0
Parahippocampus Gyrus - Orbital Part of the Inferior Frontal Gyrus	H	-0.12119008340336214	0.017679042642083444	Inf	-6.855013919977745	1.52949618525966e-8
Parahippocampus Gyrus - Temporal Pole	H	-0.007635193249667766	0.017679042642083444	Inf	-0.4318782076747099	1
Parahippocampus Gyrus - Ventral DC	H	-0.06402340218579551	0.017679042642083444	Inf	-3.621429252814476	0.46662686117237073
Parahippocampus Gyrus - Inferior Temporal Gyrus	H	0.0018916948913878149	0.017679042642083444	Inf	0.10700211146528928	1
Parahippocampus Gyrus - Opercular Part of the Inferior Frontal Gyrus	H	-0.14102189944404137	0.01767904264208344	Inf	-7.976783714993189	3.333999742949345e-12
Parahippocampus Gyrus - Transverse Temporal Gyrus	H	-0.13763290736373276	0.017679042642083444	Inf	-7.785088262421486	1.5002998843272053e-11
Parahippocampus Gyrus - Planum Temporale	H	-0.08924346983016242	0.017679042642083444	Inf	-5.047980913724706	9.572922408959128e-4
Parahippocampus Gyrus - Precuneus	H	-0.09476014282658446	0.017679042642083448	Inf	-5.360026826397038	1.784686607810837e-4
Parahippocampus Gyrus - Brainstem	H	-0.1571444737568561	0.017679042642083448	Inf	-8.888743408694944	0
Parahippocampus Gyrus - Superior Parietal Lobule	H	-0.09765737075066394	0.017679042642083448	Inf	-5.523906058023693	7.111382789204423e-5
Parahippocampus Gyrus - Hippocampus	H	-0.0033048531788054595	0.01767904264208344	Inf	-0.1869362072207768	1
Parahippocampus Gyrus - Occipital Fusiform Gyrus	H	-0.04480084936710899	0.017679042642083444	Inf	-2.534121913392777	0.9999999999725266
Parahippocampus Gyrus - Supramarginal Gyrus	H	-0.06313875568782332	0.017679042642083455	Inf	-3.5713899766001407	0.5331778769194877
Parahippocampus Gyrus - Gyrus Rectus	H	-0.08974148798839467	0.01767904264208346	Inf	-5.076150886970129	8.258217672433288e-4
Parahippocampus Gyrus - Middle Temporal Gyrus	H	-0.006240680638778553	0.017679042642083444	Inf	-0.35299878874227886	1
Parahippocampus Gyrus - Posterior Orbital Gyrus	H	-0.09199046710984238	0.01767904264208344	Inf	-5.20336247681574	4.197197460309443e-4
Parahippocampus Gyrus - Amygdala	H	0.01722971299702396	0.017679042642083444	Inf	0.9745840510622508	1
Parahippocampus Gyrus - Postcentral Gyrus Medial Segment	H	-0.16341434133467733	0.017679042642083437	Inf	-9.243393131802486	0
Parahippocampus Gyrus - Anterior Insula	H	-0.09043404366563003	0.017679042642083437	Inf	-5.115324709402509	6.715921136926095e-4
Parahippocampus Gyrus - Optic Chiasm	H	-0.15688086784022673	0.017679042642083437	Inf	-8.873832764382012	0
Parahippocampus Gyrus - Superior Frontal Gyrus	H	-0.12499426862023957	0.017679042642083444	Inf	-7.070194418938808	3.318758601267291e-9
Parahippocampus Gyrus - Caudate	H	-0.14538637177497385	0.017679042642083448	Inf	-8.223656377687218	4.762856775641922e-13
Parahippocampus Gyrus - Lingual Gyrus	H	-0.07148219042861191	0.017679042642083444	Inf	-4.043329261419093	0.10688434213390885
Parahippocampus Gyrus - Precentral Gyrus Medial Segment	H	-0.18018028335865424	0.017679042642083444	Inf	-10.191744372500722	0
Parahippocampus Gyrus - Lateral Orbital Gyrus	H	-0.12784492940940648	0.01767904264208344	Inf	-7.231439620213519	1.0252049209569236e-9
Parahippocampus Gyrus - Basal Forebrain	H	-0.04571657756612771	0.01767904264208344	Inf	-2.58591929957244	0.9999999991900016
Parahippocampus Gyrus - Subcallosal Area	H	-0.09185903978359557	0.01767904264208344	Inf	-5.195928401967481	4.3684250173048333e-4
Parahippocampus Gyrus - Posterior Cingulate Gyrus	H	-0.06509518882644309	0.017679042642083444	Inf	-3.6820539519198614	0.3912391820404584
Parahippocampus Gyrus - Angular Gyrus	H	-0.04216914523297218	0.01767904264208344	Inf	-2.3852618089506814	0.9999999999999999
Parahippocampus Gyrus - Frontal Pole	H	-0.1185607783288063	0.017679042642083444	Inf	-6.70628951629895	4.282189181026297e-8
Parahippocampus Gyrus - Frontal Operculum	H	-0.10539665445321464	0.017679042642083444	Inf	-5.961672053571891	5.3554037421355005e-6
Parahippocampus Gyrus - Parietal Operculum	H	-0.12422909375037484	0.017679042642083444	Inf	-7.026912953683258	4.529238650796685e-9
Parahippocampus Gyrus - Cuneus	H	-0.11214402716114248	0.01767904264208344	Inf	-6.34333144794805	4.823008112886384e-7
Parahippocampus Gyrus - Anterior Orbital Gyrus	H	-0.11955718078892313	0.017679042642083444	Inf	-6.762650173393864	2.9062713458039013e-8
Parahippocampus Gyrus - Cerebellum White Matter	H	-0.08023071900544926	0.01767904264208344	Inf	-4.538182334289241	0.01209725251961069
Parahippocampus Gyrus - Superior Temporal Gyrus	H	-0.030410443411006884	0.017679042642083444	Inf	-1.720140848499196	1
Parahippocampus Gyrus - Pallidum	H	-0.1924648937020549	0.017679042642083434	Inf	-10.88661290085408	0
Parahippocampus Gyrus - Cerebellum Exterior	H	-0.09566987285681097	0.01767904264208344	Inf	-5.411484931264155	1.3406264371451648e-4
Parahippocampus Gyrus - Superior Occipital Gyrus	H	-0.1069086878055898	0.017679042642083437	Inf	-6.047198933221807	3.1614188243933583e-6
Parahippocampus Gyrus - Medial Frontal Cortex	H	-0.07121442766019864	0.017679042642083437	Inf	-4.028183488322995	0.11358735560309108
Parahippocampus Gyrus - Occipital Pole	H	-0.12182911236862426	0.017679042642083444	Inf	-6.891160049505198	1.1870229688071277e-8
Parahippocampus Gyrus - Posterior Insula	H	-0.07716583189172618	0.017679042642083437	Inf	-4.364819603299082	0.026921495580136567
Parahippocampus Gyrus - (Cerebellar Vermal Lobules I-V)	H	-0.16439730915847328	0.017679042642083434	Inf	-9.298993870128447	0
Superior Frontal Gyrus Medial Segment - Middle Frontal Gyrus	H	-0.027441137278678834	0.017679042642083448	Inf	-1.552184574370422	1
Superior Frontal Gyrus Medial Segment - Anterior Cingulate Gyrus	H	-0.015469476805570218	0.017679042642083444	Inf	-0.8750177890711376	1
Superior Frontal Gyrus Medial Segment - Precentral Gyrus	H	-0.04924796258135196	0.01767904264208344	Inf	-2.785669087313666	0.9999897551832077
Superior Frontal Gyrus Medial Segment - Orbital Part of the Inferior Frontal Gyrus	H	-0.01944732960929843	0.017679042642083444	Inf	-1.1000216472698432	1
Superior Frontal Gyrus Medial Segment - Temporal Pole	H	0.09410756054439595	0.01767904264208345	Inf	5.32311406503319	2.187783802848342e-4
Superior Frontal Gyrus Medial Segment - Ventral DC	H	0.037719351608268205	0.01767904264208345	Inf	2.1335630198934252	1
Superior Frontal Gyrus Medial Segment - Inferior Temporal Gyrus	H	0.10363444868545153	0.017679042642083448	Inf	5.86199438417319	9.80990560439654e-6
Superior Frontal Gyrus Medial Segment - Opercular Part of the Inferior Frontal Gyrus	H	-0.039279145649977656	0.017679042642083444	Inf	-2.2217914422852862	1
Superior Frontal Gyrus Medial Segment - Transverse Temporal Gyrus	H	-0.03589015356966905	0.017679042642083455	Inf	-2.030095989713583	1
Superior Frontal Gyrus Medial Segment - Planum Temporale	H	0.012499283963901302	0.017679042642083448	Inf	0.7070113589831967	1
Superior Frontal Gyrus Medial Segment - Precuneus	H	0.006982610967479257	0.01767904264208345	Inf	0.3949654463108623	1
Superior Frontal Gyrus Medial Segment - Brainstem	H	-0.0554017199627924	0.017679042642083448	Inf	-3.1337511359870445	0.9754045270590141
Superior Frontal Gyrus Medial Segment - Superior Parietal Lobule	H	0.004085383043399768	0.017679042642083455	Inf	0.23108621468420815	1
Superior Frontal Gyrus Medial Segment - Hippocampus	H	0.09843790061525826	0.017679042642083448	Inf	5.5680560654871245	5.52530195997436e-5
Superior Frontal Gyrus Medial Segment - Occipital Fusiform Gyrus	H	0.05694190442695472	0.017679042642083448	Inf	3.2208703593151244	0.9356298306884444
Superior Frontal Gyrus Medial Segment - Supramarginal Gyrus	H	0.03860399810624039	0.01767904264208345	Inf	2.1836022961077584	1
Superior Frontal Gyrus Medial Segment - Gyrus Rectus	H	0.01200126580566905	0.017679042642083455	Inf	0.6788413857377694	1
Superior Frontal Gyrus Medial Segment - Middle Temporal Gyrus	H	0.09550207315528517	0.017679042642083444	Inf	5.401993483965623	1.4135483263100213e-4
Superior Frontal Gyrus Medial Segment - Posterior Orbital Gyrus	H	0.009752286684221331	0.017679042642083444	Inf	0.5516297958921627	1
Superior Frontal Gyrus Medial Segment - Amygdala	H	0.11897246679108768	0.017679042642083444	Inf	6.729576323770153	3.649896151980414e-8
Superior Frontal Gyrus Medial Segment - Postcentral Gyrus Medial Segment	H	-0.06167158754061362	0.01767904264208344	Inf	-3.488400859094582	0.6474453171762979
Superior Frontal Gyrus Medial Segment - Anterior Insula	H	0.011308710128433687	0.017679042642083444	Inf	0.6396675633053949	1
Superior Frontal Gyrus Medial Segment - Optic Chiasm	H	-0.05513811404616302	0.01767904264208344	Inf	-3.118840491674107	0.9797194391348986
Superior Frontal Gyrus Medial Segment - Superior Frontal Gyrus	H	-0.023251514826175865	0.017679042642083448	Inf	-1.3152021462309065	1
Superior Frontal Gyrus Medial Segment - Caudate	H	-0.04364361798091014	0.017679042642083448	Inf	-2.4686641049793185	0.9999999999998095
Superior Frontal Gyrus Medial Segment - Lingual Gyrus	H	0.0302605633654518	0.01767904264208345	Inf	1.7116630112888078	1
Superior Frontal Gyrus Medial Segment - Precentral Gyrus Medial Segment	H	-0.07843752956459053	0.01767904264208345	Inf	-4.436752099792819	0.01939896545809694
Superior Frontal Gyrus Medial Segment - Lateral Orbital Gyrus	H	-0.026102175615342768	0.017679042642083444	Inf	-1.4764473475056155	1
Superior Frontal Gyrus Medial Segment - Basal Forebrain	H	0.05602617622793601	0.01767904264208344	Inf	3.169072973135463	0.9624759541647562
Superior Frontal Gyrus Medial Segment - Subcallosal Area	H	0.009883714010468142	0.017679042642083437	Inf	0.559063870740422	1
Superior Frontal Gyrus Medial Segment - Posterior Cingulate Gyrus	H	0.036647564967620616	0.017679042642083444	Inf	2.0729383207880403	1
Superior Frontal Gyrus Medial Segment - Angular Gyrus	H	0.059573608561091534	0.017679042642083448	Inf	3.3697304637572207	0.80101838764425
Superior Frontal Gyrus Medial Segment - Frontal Pole	H	-0.016818024534742584	0.01767904264208344	Inf	-0.9512972435910485	1
Superior Frontal Gyrus Medial Segment - Frontal Operculum	H	-0.003653900659150923	0.017679042642083448	Inf	-0.20667978086398894	1
Superior Frontal Gyrus Medial Segment - Parietal Operculum	H	-0.022486339956311135	0.017679042642083444	Inf	-1.2719206809753563	1
Superior Frontal Gyrus Medial Segment - Cuneus	H	-0.010401273367078766	0.017679042642083444	Inf	-0.5883391752401471	1
Superior Frontal Gyrus Medial Segment - Anterior Orbital Gyrus	H	-0.017814426994859425	0.017679042642083444	Inf	-1.007657900685963	1
Superior Frontal Gyrus Medial Segment - Cerebellum White Matter	H	0.02151203478861445	0.017679042642083437	Inf	1.2168099384186621	1
Superior Frontal Gyrus Medial Segment - Superior Temporal Gyrus	H	0.07133231038305683	0.017679042642083444	Inf	4.034851424208706	0.11059205228079028
Superior Frontal Gyrus Medial Segment - Pallidum	H	-0.0907221399079912	0.01767904264208344	Inf	-5.131620628146173	6.159787776633951e-4
Superior Frontal Gyrus Medial Segment - Cerebellum Exterior	H	0.0060728809372527365	0.01767904264208344	Inf	0.34350734144374795	1
Superior Frontal Gyrus Medial Segment - Superior Occipital Gyrus	H	-0.0051659340115260965	0.017679042642083434	Inf	-0.2922066605139034	1
Superior Frontal Gyrus Medial Segment - Medial Frontal Cortex	H	0.030528326133865066	0.017679042642083437	Inf	1.7268087843849087	1
Superior Frontal Gyrus Medial Segment - Occipital Pole	H	-0.020086358574560544	0.01767904264208344	Inf	-1.1361677767972964	1
Superior Frontal Gyrus Medial Segment - Posterior Insula	H	0.024576921902337526	0.017679042642083437	Inf	1.3901726694088221	1
Superior Frontal Gyrus Medial Segment - (Cerebellar Vermal Lobules I-V)	H	-0.06265455536440957	0.017679042642083434	Inf	-3.544001597420542	0.5706647732916276
Middle Frontal Gyrus - Anterior Cingulate Gyrus	H	0.011971660473108617	0.01767904264208344	Inf	0.6771667852992848	1
Middle Frontal Gyrus - Precentral Gyrus	H	-0.021806825302673125	0.01767904264208344	Inf	-1.2334845129432435	1
Middle Frontal Gyrus - Orbital Part of the Inferior Frontal Gyrus	H	0.007993807669380404	0.017679042642083448	Inf	0.4521629271005789	1
Middle Frontal Gyrus - Temporal Pole	H	0.12154869782307479	0.017679042642083448	Inf	6.875298639403613	1.3269080723077309e-8
Middle Frontal Gyrus - Ventral DC	H	0.06516048888694703	0.017679042642083444	Inf	3.6857475942638476	0.3868741057501659
Middle Frontal Gyrus - Inferior Temporal Gyrus	H	0.13107558596413035	0.017679042642083444	Inf	7.414178958543613	2.624334083378699e-10
Middle Frontal Gyrus - Opercular Part of the Inferior Frontal Gyrus	H	-0.011838008371298822	0.017679042642083444	Inf	-0.6696068679148642	1
Middle Frontal Gyrus - Transverse Temporal Gyrus	H	-0.008449016290990215	0.017679042642083444	Inf	-0.4779114153431621	1
Middle Frontal Gyrus - Planum Temporale	H	0.03994042124258014	0.017679042642083448	Inf	2.259195933353619	1
Middle Frontal Gyrus - Precuneus	H	0.03442374824615809	0.01767904264208344	Inf	1.947150020681285	1
Middle Frontal Gyrus - Brainstem	H	-0.02796058268411357	0.01767904264208345	Inf	-1.5815665616166223	1
Middle Frontal Gyrus - Superior Parietal Lobule	H	0.0315265203220786	0.017679042642083448	Inf	1.78327078905463	1
Middle Frontal Gyrus - Hippocampus	H	0.1258790378939371	0.017679042642083444	Inf	7.120240639857547	2.3109381075414603e-9
Middle Frontal Gyrus - Occipital Fusiform Gyrus	H	0.08438304170563356	0.017679042642083444	Inf	4.773054933685548	0.0038845901407472683
Middle Frontal Gyrus - Supramarginal Gyrus	H	0.06604513538491923	0.017679042642083455	Inf	3.735786870478179	0.33063749782577934
Middle Frontal Gyrus - Gyrus Rectus	H	0.039442403084347884	0.017679042642083455	Inf	2.2310259601081905	1
Middle Frontal Gyrus - Middle Temporal Gyrus	H	0.122943210433964	0.017679042642083448	Inf	6.954178058336044	7.606758556377713e-9
Middle Frontal Gyrus - Posterior Orbital Gyrus	H	0.037193423962900166	0.017679042642083444	Inf	2.103814370262585	1
Middle Frontal Gyrus - Amygdala	H	0.1464136040697665	0.017679042642083444	Inf	8.281760898140574	2.381428387820961e-13
Middle Frontal Gyrus - Postcentral Gyrus Medial Segment	H	-0.03423045026193479	0.01767904264208344	Inf	-1.9362162847241595	1
Middle Frontal Gyrus - Anterior Insula	H	0.03874984740711252	0.01767904264208344	Inf	2.1918521376758173	1
Middle Frontal Gyrus - Optic Chiasm	H	-0.027696976767484185	0.017679042642083437	Inf	-1.5666559173036847	1
Middle Frontal Gyrus - Superior Frontal Gyrus	H	0.00418962245250297	0.01767904264208345	Inf	0.23698242813951537	1
Middle Frontal Gyrus - Caudate	H	-0.016202480702231306	0.017679042642083444	Inf	-0.9164795306088969	1
Middle Frontal Gyrus - Lingual Gyrus	H	0.05770170064413063	0.017679042642083444	Inf	3.2638475856592306	0.9054732054656964
Middle Frontal Gyrus - Precentral Gyrus Medial Segment	H	-0.0509963922859117	0.017679042642083448	Inf	-2.8845675254223977	0.9997804396379951
Middle Frontal Gyrus - Lateral Orbital Gyrus	H	0.0013389616633360663	0.017679042642083437	Inf	0.07573722686480677	1
Middle Frontal Gyrus - Basal Forebrain	H	0.08346731350661485	0.017679042642083437	Inf	4.721257547505887	0.005015073353749289
Middle Frontal Gyrus - Subcallosal Area	H	0.037324851289146976	0.017679042642083437	Inf	2.111248445110845	1
Middle Frontal Gyrus - Posterior Cingulate Gyrus	H	0.06408870224629945	0.017679042642083448	Inf	3.6251228951584618	0.4618495524401868
Middle Frontal Gyrus - Angular Gyrus	H	0.08701474583977037	0.017679042642083444	Inf	4.9219150381276435	0.0018366076441801438
Middle Frontal Gyrus - Frontal Pole	H	0.01062311274393625	0.017679042642083444	Inf	0.6008873307793738	1
Middle Frontal Gyrus - Frontal Operculum	H	0.02378723661952791	0.017679042642083448	Inf	1.3455047935064328	1
Middle Frontal Gyrus - Parietal Operculum	H	0.004954797322367699	0.017679042642083448	Inf	0.28026389339506586	1
Middle Frontal Gyrus - Cuneus	H	0.01703986391160007	0.017679042642083444	Inf	0.963845399130275	1
Middle Frontal Gyrus - Anterior Orbital Gyrus	H	0.009626710283819409	0.017679042642083444	Inf	0.5445266736844591	1
Middle Frontal Gyrus - Cerebellum White Matter	H	0.048953172067293285	0.01767904264208344	Inf	2.7689945127890843	0.999994414200478
Middle Frontal Gyrus - Superior Temporal Gyrus	H	0.09877344766173567	0.017679042642083444	Inf	5.587035998579128	4.95435240199793e-5
Middle Frontal Gyrus - Pallidum	H	-0.06328100262931237	0.017679042642083434	Inf	-3.5794360537757517	0.5222792718659459
Middle Frontal Gyrus - Cerebellum Exterior	H	0.03351401821593157	0.017679042642083444	Inf	1.89569191581417	1
Middle Frontal Gyrus - Superior Occipital Gyrus	H	0.022275203267152738	0.017679042642083437	Inf	1.2599779138565192	1
Middle Frontal Gyrus - Medial Frontal Cortex	H	0.0579694634125439	0.017679042642083437	Inf	3.2789933587553315	0.893091802460227
Middle Frontal Gyrus - Occipital Pole	H	0.007354778704118291	0.017679042642083444	Inf	0.416016797573126	1
Middle Frontal Gyrus - Posterior Insula	H	0.05201805918101636	0.017679042642083437	Inf	2.9423572437792447	0.9990864585451733
Middle Frontal Gyrus - (Cerebellar Vermal Lobules I-V)	H	-0.03521341808573074	0.017679042642083437	Inf	-1.9918170230501187	1
Anterior Cingulate Gyrus - Precentral Gyrus	H	-0.03377848577578174	0.01767904264208344	Inf	-1.910651298242528	1
Anterior Cingulate Gyrus - Orbital Part of the Inferior Frontal Gyrus	H	-0.003977852803728213	0.017679042642083434	Inf	-0.22500385819870572	1
Anterior Cingulate Gyrus - Temporal Pole	H	0.10957703734996617	0.01767904264208344	Inf	6.198131854104331	1.2255935103455684e-6
Anterior Cingulate Gyrus - Ventral DC	H	0.05318882841383842	0.017679042642083444	Inf	3.0085808089645636	0.9964378972452353
Anterior Cingulate Gyrus - Inferior Temporal Gyrus	H	0.11910392549102175	0.017679042642083437	Inf	6.737012173244332	3.467955034253123e-8
Anterior Cingulate Gyrus - Opercular Part of the Inferior Frontal Gyrus	H	-0.02380966884440744	0.017679042642083444	Inf	-1.3467736532141488	1
Anterior Cingulate Gyrus - Transverse Temporal Gyrus	H	-0.02042067676409883	0.017679042642083444	Inf	-1.1550782006424467	1
Anterior Cingulate Gyrus - Planum Temporale	H	0.02796876076947152	0.01767904264208344	Inf	1.5820291480543347	1
Anterior Cingulate Gyrus - Precuneus	H	0.022452087773049474	0.01767904264208344	Inf	1.2699832353820002	1
Anterior Cingulate Gyrus - Brainstem	H	-0.039932243157222186	0.01767904264208344	Inf	-2.258733346915908	1
Anterior Cingulate Gyrus - Superior Parietal Lobule	H	0.019554859848969985	0.017679042642083444	Inf	1.1061040037553458	1
Anterior Cingulate Gyrus - Hippocampus	H	0.11390737742082847	0.017679042642083434	Inf	6.443073854558267	2.5113159396461526e-7
Anterior Cingulate Gyrus - Occipital Fusiform Gyrus	H	0.07241138123252494	0.017679042642083444	Inf	4.095888148386263	0.08626118256307214
Anterior Cingulate Gyrus - Supramarginal Gyrus	H	0.05407347491181061	0.01767904264208345	Inf	3.0586200851788954	0.9915611562668352
Anterior Cingulate Gyrus - Gyrus Rectus	H	0.027470742611239267	0.01767904264208345	Inf	1.5538591748089068	1
Anterior Cingulate Gyrus - Middle Temporal Gyrus	H	0.11097154996085538	0.017679042642083437	Inf	6.277011273036764	7.403315153142742e-7
